Hour,Light,Gamma,Photosynthesis,Sucrose,Starch,StarchDegr,StarchProd,SucroseProd,Nitrogen,Phosphorus,N_Aff,P_Aff,RespCost,UptakeCost,TransportCost,LeafBiomass,RootBiomass,TotalBiomass,Photoperiod,LimPhotRate,MaxPhotRate,MinLeafBiomass,FeedbackOnPhot,MaxStarch,MaxStarchDegr,MinSucrose,MaxSucrose,StarchNightStart,MinStarch,LambdaSdr,LambdaSdi,LambdaSni,LambdaG,LambdaSb,LambdaCsn,AssimCostN,AssimCostP,MinNPhotosynth,MinPPhotosynth,NutrConvParam,MaxNitrogen,MinNitrogen,MaxPhosphorus,MinPhosphorus,NitSoilContent,PhosSoilContent,MaxNitUptake,MaxPhosUptake,MMConstantN,MMConstantP,RootAllocation,StochSignal,LeafDeathRate,RootDeathRate,LeafCompRate,RootCompRate
0.0000,1,0.5868,0.5412,0.4642,8.3176,0.0000,0.3176,-3.2849,6.7170,0.7175,0.4571,0.5138,1.5800,0.0000,0.0134,0.0051,0.0050,0.0101,12.00,0.6960,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,2.0000,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,247.3843,61.8461,24.7384,6.1846,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4024,0.5165,0.0000,0.0000,0.0000,0.0000
1.0000,1,0.4960,0.9418,0.0895,8.7847,0.0000,0.4672,-0.6832,6.6361,0.7538,0.8784,0.3704,0.3689,0.3445,0.0122,0.0051,0.0050,0.0101,12.00,0.9561,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,2.0000,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4008,0.5318,0.0000,0.0000,0.0000,0.0000
2.0000,1,0.3947,0.8665,0.1617,9.1267,0.0000,0.3420,0.1444,6.6579,0.7724,0.9376,0.2176,0.0740,0.1030,0.0028,0.0051,0.0050,0.0101,12.00,0.9536,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,2.0000,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3987,0.5371,0.0000,0.0000,0.0000,0.0000
3.0000,1,0.3203,0.8845,0.1709,9.4100,0.0000,0.2833,0.0276,6.6825,0.7850,0.9489,0.1856,0.1394,0.1616,0.0010,0.0051,0.0051,0.0101,12.00,0.9518,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,2.0000,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3973,0.5402,0.0000,0.0000,0.0000,0.0000
4.0000,1,0.2619,0.9052,0.1908,9.6471,0.0000,0.2370,0.0475,6.7260,0.7955,0.9522,0.1756,0.1517,0.1680,0.0014,0.0051,0.0051,0.0101,12.00,0.9503,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,2.0000,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3990,0.5419,0.0000,0.0000,0.0000,0.0000
5.0000,1,0.2165,0.9430,0.2093,9.8513,0.0000,0.2042,0.0442,6.7860,0.8048,0.9542,0.1716,0.1733,0.1844,0.0016,0.0051,0.0051,0.0101,12.00,0.9491,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,2.0000,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4014,0.5425,0.0000,0.0000,0.0000,0.0000
6.0000,1,0.1814,0.9949,0.2300,10.0318,0.0000,0.1805,0.0483,6.8646,0.8136,0.9552,0.1717,0.1934,0.1996,0.0018,0.0051,0.0051,0.0102,12.00,0.9480,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,2.0000,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4045,0.5424,0.0000,0.0000,0.0000,0.0000
7.0000,1,0.1544,1.0628,0.2534,10.1959,0.0000,0.1641,0.0534,6.9644,0.8224,0.9552,0.1743,0.2154,0.2166,0.0020,0.0051,0.0051,0.0102,12.00,0.9471,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,2.0000,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4080,0.5415,0.0000,0.0000,0.0000,0.0000
8.0000,1,0.1340,1.1477,0.2802,10.3497,0.0000,0.1538,0.0603,7.0880,0.8316,0.9551,0.1805,0.2397,0.2355,0.0022,0.0051,0.0051,0.0102,12.00,0.9462,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,2.0000,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4123,0.5399,0.0000,0.0000,0.0000,0.0000
9.0000,1,0.1188,1.2514,0.3113,10.4983,0.0000,0.1486,0.0686,7.2389,0.8419,0.9539,0.1899,0.2671,0.2569,0.0024,0.0051,0.0051,0.0102,12.00,0.9454,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,2.0000,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4173,0.5377,0.0000,0.0000,0.0000,0.0000
10.0000,1,0.1079,1.3751,0.3470,10.6467,0.0000,0.1484,0.0781,7.4201,0.8538,0.9521,0.2031,0.2983,0.2812,0.0027,0.0051,0.0051,0.0102,12.00,0.9446,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,2.0000,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4233,0.5350,0.0000,0.0000,0.0000,0.0000
11.0000,1,0.1006,1.5200,0.3877,10.7996,0.0000,0.1529,0.0883,7.6346,0.8681,0.9497,0.2207,0.3339,0.3084,0.0030,0.0051,0.0051,0.0102,12.00,0.9438,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,2.0000,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4304,0.5321,0.0000,0.0000,0.0000,0.0000
12.0000,0,0.1544,0.0000,0.1850,9.9842,0.8154,-0.8154,-0.4404,7.6807,0.8860,0.9464,0.2145,0.3877,0.3386,0.0034,0.0052,0.0051,0.0103,12.00,0.9430,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,10.7996,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4082,0.5356,0.0000,0.0000,0.0000,0.0000
13.0000,0,0.2115,0.0000,0.2380,9.1312,0.8530,-0.8530,0.1140,7.8144,0.8917,0.9430,0.1284,0.1850,0.1815,0.0032,0.0052,0.0051,0.0103,12.00,0.9473,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,10.7996,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3957,0.5330,0.0000,0.0000,0.0000,0.0000
14.0000,0,0.2631,0.0000,0.2267,8.2830,0.8481,-0.8481,-0.0245,7.9480,0.8989,0.9403,0.1294,0.2380,0.2204,0.0019,0.0052,0.0051,0.0103,12.00,0.9518,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,10.7996,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3905,0.5307,0.0000,0.0000,0.0000,0.0000
15.0000,0,0.3116,0.0000,0.2305,7.4295,0.8536,-0.8536,0.0090,8.1018,0.9079,0.9356,0.1300,0.2267,0.2113,0.0023,0.0052,0.0051,0.0103,12.00,0.9563,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,10.7996,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3882,0.5284,0.0000,0.0000,0.0000,0.0000
16.0000,0,0.3568,0.0000,0.2309,6.5726,0.8569,-0.8569,0.0015,8.2714,0.9186,0.9305,0.1313,0.2305,0.2143,0.0022,0.0052,0.0051,0.0103,12.00,0.9608,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,10.7996,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3864,0.5262,0.0000,0.0000,0.0000,0.0000
17.0000,0,0.3991,0.0000,0.2319,5.7119,0.8607,-0.8607,0.0035,8.4576,0.9310,0.9246,0.1323,0.2309,0.2145,0.0022,0.0052,0.0051,0.0103,12.00,0.9653,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,10.7996,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3845,0.5240,0.0000,0.0000,0.0000,0.0000
18.0000,0,0.4385,0.0000,0.2329,4.8475,0.8644,-0.8644,0.0038,8.6605,0.9449,0.9176,0.1321,0.2319,0.2152,0.0022,0.0052,0.0051,0.0103,12.00,0.9699,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,10.7996,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3823,0.5218,0.0000,0.0000,0.0000,0.0000
19.0000,0,0.4754,0.0000,0.2340,3.9793,0.8682,-0.8682,0.0040,8.8801,0.9605,0.9097,0.1322,0.2329,0.2159,0.0023,0.0052,0.0051,0.0104,12.00,0.9744,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,10.7996,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3798,0.5196,0.0000,0.0000,0.0000,0.0000
20.0000,0,0.5097,0.0000,0.2351,3.1073,0.8720,-0.8720,0.0041,9.1165,0.9776,0.8992,0.1319,0.2340,0.2165,0.0023,0.0052,0.0051,0.0104,12.00,0.9790,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,10.7996,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3768,0.5175,0.0000,0.0000,0.0000,0.0000
21.0000,0,0.5419,0.0000,0.2363,2.2315,0.8758,-0.8758,0.0042,9.3697,0.9958,0.8862,0.1292,0.2351,0.2171,0.0023,0.0052,0.0052,0.0104,12.00,0.9836,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,10.7996,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3728,0.5152,0.0000,0.0000,0.0000,0.0000
22.0000,0,0.5718,0.0000,0.2375,1.3519,0.8797,-0.8797,0.0044,9.6396,1.0148,0.8693,0.1248,0.2363,0.2175,0.0023,0.0052,0.0052,0.0104,12.00,0.9882,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,10.7996,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3675,0.5128,0.0000,0.0000,0.0000,0.0000
23.0000,0,0.5999,0.0000,0.2387,0.4683,0.8835,-0.8835,0.0047,9.9261,1.0342,0.8458,0.1180,0.2375,0.2178,0.0023,0.0052,0.0052,0.0104,12.00,0.9929,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,10.7996,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3602,0.5103,0.0000,0.0000,0.0000,0.0000
24.0000,1,0.4901,3.3749,0.5833,2.1222,0.0000,1.6539,0.6667,10.4228,1.0596,0.8813,0.2227,0.1886,0.2177,0.0023,0.0053,0.0052,0.0104,12.00,0.9975,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,10.7996,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4128,0.5041,0.0000,0.0000,0.0000,0.0000
25.0000,1,0.4237,3.6283,0.6507,3.6595,0.0000,1.5373,0.1586,10.9216,1.1487,0.8633,0.6118,0.4832,0.4587,0.0029,0.0053,0.0052,0.0105,12.00,0.9888,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,10.7996,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4887,0.5126,0.0000,0.0000,0.0000,0.0000
26.0000,1,0.3723,3.8635,0.7488,5.0979,0.0000,1.4384,0.2155,11.4680,1.2373,0.9028,0.6264,0.5542,0.5156,0.0051,0.0053,0.0052,0.0105,12.00,0.9807,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,10.7996,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5224,0.5190,0.0000,0.0000,0.0000,0.0000
27.0000,1,0.3340,4.1041,0.8394,6.4687,0.0000,1.3708,0.1997,12.0497,1.3073,0.9263,0.5395,0.6512,0.5752,0.0059,0.0053,0.0052,0.0105,12.00,0.9731,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,10.7996,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5302,0.5204,0.0000,0.0000,0.0000,0.0000
28.0000,1,0.3056,4.3414,0.9252,7.7955,0.0000,1.3268,0.1884,12.6568,1.3665,0.9317,0.4971,0.7412,0.6208,0.0068,0.0053,0.0052,0.0106,12.00,0.9659,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,10.7996,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5338,0.5191,0.0000,0.0000,0.0000,0.0000
29.0000,1,0.2848,4.5694,1.0033,9.0971,0.0000,1.3016,0.1706,13.2802,1.4247,0.9311,0.5106,0.8262,0.6610,0.0077,0.0053,0.0053,0.0106,12.00,0.9589,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,10.7996,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5414,0.5176,0.0000,0.0000,0.0000,0.0000
30.0000,1,0.2699,4.7841,1.0728,10.3882,0.0000,1.2911,0.1512,13.9123,1.4858,0.9281,0.5446,0.9032,0.6974,0.0085,0.0054,0.0053,0.0107,12.00,0.9520,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,10.7996,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5514,0.5164,0.0000,0.0000,0.0000,0.0000
31.0000,1,0.2593,4.9830,1.1344,11.6805,0.0000,1.2923,0.1330,14.5477,1.5498,0.9265,0.5789,0.9715,0.7288,0.0092,0.0054,0.0053,0.0107,12.00,0.9452,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,10.7996,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5614,0.5158,0.0000,0.0000,0.0000,0.0000
32.0000,1,0.2522,5.1653,1.1885,12.9829,0.0000,1.3024,0.1157,15.1818,1.6157,0.9251,0.6058,1.0315,0.7560,0.0099,0.0054,0.0054,0.0108,12.00,0.9384,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,10.7996,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5700,0.5156,0.0000,0.0000,0.0000,0.0000
33.0000,1,0.2475,5.3305,1.2357,14.3022,0.0000,1.3193,0.1000,15.8109,1.6820,0.9245,0.6247,1.0836,0.7790,0.0104,0.0055,0.0054,0.0109,12.00,0.9315,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,10.7996,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5767,0.5155,0.0000,0.0000,0.0000,0.0000
34.0000,1,0.2447,5.4788,1.2764,15.6431,0.0000,1.3409,0.0855,16.4314,1.7477,0.9242,0.6377,1.1286,0.7984,0.0109,0.0055,0.0055,0.0109,12.00,0.9245,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,10.7996,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5818,0.5154,0.0000,0.0000,0.0000,0.0000
35.0000,1,0.2434,5.6107,1.3112,17.0088,0.0000,1.3657,0.0723,17.0404,1.8122,0.9241,0.6469,1.1671,0.8147,0.0114,0.0055,0.0055,0.0110,12.00,0.9174,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,10.7996,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5857,0.5154,0.0000,0.0000,0.0000,0.0000
36.0000,0,0.2730,0.0000,0.1821,15.8821,1.1267,-1.1267,-2.4535,16.9333,1.8641,0.9165,0.5355,1.3112,0.8284,0.0117,0.0056,0.0055,0.0111,12.00,0.9102,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,17.0088,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4677,0.5240,0.0000,0.0000,0.0000,0.0000
37.0000,0,0.3222,0.0000,0.4018,14.5310,1.3512,-1.3512,0.4698,17.1436,1.8786,0.9101,0.2298,0.1821,0.1937,0.0096,0.0056,0.0055,0.0111,12.00,0.9162,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,17.0088,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4287,0.5229,0.0000,0.0000,0.0000,0.0000
38.0000,0,0.3624,0.0000,0.3491,13.2240,1.3070,-1.3070,-0.1134,17.3140,1.8869,0.9104,0.1887,0.4018,0.3467,0.0024,0.0056,0.0056,0.0111,12.00,0.9233,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,17.0088,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4071,0.5215,0.0000,0.0000,0.0000,0.0000
39.0000,0,0.4014,0.0000,0.3655,11.8974,1.3266,-1.3266,0.0357,17.5273,1.8980,0.9045,0.1892,0.3491,0.3072,0.0037,0.0056,0.0056,0.0112,12.00,0.9302,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,17.0088,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4021,0.5199,0.0000,0.0000,0.0000,0.0000
40.0000,0,0.4376,0.0000,0.3650,10.5648,1.3325,-1.3325,-0.0017,17.7630,1.9117,0.8973,0.1906,0.3655,0.3187,0.0034,0.0056,0.0056,0.0112,12.00,0.9372,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,17.0088,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3993,0.5184,0.0000,0.0000,0.0000,0.0000
41.0000,0,0.4717,0.0000,0.3677,9.2231,1.3417,-1.3417,0.0068,18.0252,1.9281,0.8887,0.1923,0.3650,0.3180,0.0035,0.0056,0.0056,0.0112,12.00,0.9442,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,17.0088,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3972,0.5168,0.0000,0.0000,0.0000,0.0000
42.0000,0,0.5036,0.0000,0.3703,7.8728,1.3504,-1.3504,0.0067,18.3135,1.9472,0.8786,0.1933,0.3677,0.3195,0.0035,0.0056,0.0056,0.0112,12.00,0.9513,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,17.0088,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3949,0.5153,0.0000,0.0000,0.0000,0.0000
43.0000,0,0.5336,0.0000,0.3730,6.5136,1.3592,-1.3592,0.0069,18.6282,1.9687,0.8667,0.1934,0.3703,0.3208,0.0036,0.0057,0.0056,0.0113,12.00,0.9584,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,17.0088,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3921,0.5138,0.0000,0.0000,0.0000,0.0000
44.0000,0,0.5617,0.0000,0.3758,5.1455,1.3681,-1.3681,0.0071,18.9691,1.9924,0.8523,0.1921,0.3730,0.3220,0.0036,0.0057,0.0056,0.0113,12.00,0.9656,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,17.0088,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3885,0.5123,0.0000,0.0000,0.0000,0.0000
45.0000,0,0.5881,0.0000,0.3787,3.7684,1.3771,-1.3771,0.0073,19.3361,2.0181,0.8343,0.1892,0.3758,0.3230,0.0036,0.0057,0.0056,0.0113,12.00,0.9728,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,17.0088,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3838,0.5107,0.0000,0.0000,0.0000,0.0000
46.0000,0,0.6128,0.0000,0.3818,2.3821,1.3863,-1.3863,0.0076,19.7289,2.0454,0.8110,0.1841,0.3787,0.3236,0.0037,0.0057,0.0056,0.0113,12.00,0.9801,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,17.0088,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3774,0.5090,0.0000,0.0000,0.0000,0.0000
47.0000,0,0.6360,0.0000,0.3850,0.9866,1.3955,-1.3955,0.0080,20.1469,2.0737,0.7796,0.1757,0.3818,0.3238,0.0037,0.0057,0.0056,0.0114,12.00,0.9874,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,17.0088,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3685,0.5072,0.0000,0.0000,0.0000,0.0000
